device_id,name,window_start,window_end,sample_time,Ia_avg,Ib_avg,Ic_avg,Va_avg,Vb_avg,Vc_avg,I4_avg,I4_label,Ia_label,Ib_label,Ic_label,Va_label,Vb_label,Vc_label,cur_dev_ratio,cur_ratio,dib,neutral_from_trms_120deg,sequence_unbalance_factors.M0_mag,sequence_unbalance_factors.M2_mag,vuf_magnitude,vuf_symmetrical
21,D0411 SP2 L1 / D0411 Grensásvegur 1 SP2 L1 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,22.45967683477534,32.976999181509015,1.741830016920964,235.93501972092523,235.3043630335066,235.4491431289249,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,30.287031256274116,54.62746638824181,0.24340435131967697,27.527068849167495,,,0.0015799510513111225,0.15461074713344009
24,D0411 SP2 L1 / Mod 1 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,8.897528009613355,0.5687637236383226,0.0,235.93501972092523,235.3043630335066,235.4491431289249,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,60.65836120064706,93.99169453398038,0.6065836120064706,8.627218885206121,,,0.0015799510513111225,0.15461074713344009
25,D0411 SP2 L1 / Mod 1 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,235.93501972092523,235.3043630335066,235.4491431289249,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,0.0,0.0,,0.0,,,0.0015799510513111225,0.15461074713344009
29,D0690 SP1 L1 / D0690 Arnarsmári 28 SP1 L1 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,130.42490315147472,123.7911459010854,153.45856970852967,233.6024400897223,232.8393360388366,233.3114498889707,20.056526555084197,Input04,Input01,Input02,Input03,L1,L2,L3,4.309081142918677,7.277231017619548,0.04309081142918677,26.969543615801093,0.1149413513438164,0.09783360354445902,0.0015063799814634981,0.19709543003885568
30,D0690 SP1 L1 / D0690 Arnarsmári 28 SP1 L1 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,19.960600355425903,24.79771380873346,0.0,233.6024400897223,232.8393360388366,233.3114498889707,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,33.33333333333333,55.40359209639415,0.2207025876306082,22.76784841886742,,,0.0015063799814634981,0.19709543003885568
33,D0690 SP1 L1 / Mod 1 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,233.6024400897223,232.8393360388366,233.3114498889707,31.20083807043915,Input04,Input01,Input02,Input03,L1,L2,L3,0.0,0.0,,0.0,,,0.0015063799814634981,0.19709543003885568
34,D0690 SP1 L1 / Mod 1 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,233.6024400897223,232.8393360388366,233.3114498889707,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,0.0,0.0,,0.0,,,0.0015063799814634981,0.19709543003885568
36,D0690 SP2 L1 / D0690 Arnarsmári 28 SP2 L1 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,121.08766036780604,108.12023926443754,87.78866675464012,233.55190166593965,232.8577296848966,233.37234156808327,18.56668610918973,Input04,Input01,Input02,Input03,L1,L2,L3,5.639447637581985,10.504528169723331,0.04865080532141345,29.071892150691706,0.1199442800555824,0.14125756883453378,0.0012485775751766297,0.27532529030290237
37,D0690 SP2 L1 / D0690 Arnarsmári 28 SP2 L1 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,20.783501904306416,27.551583762796607,34.38668966806775,233.55190166593965,232.8577296848966,233.37234156808327,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,8.235757185747415,16.444506550595847,0.08235757185747415,11.780753840812622,,,0.0012485775751766297,0.27532529030290237
42,D0076 SP1 L1,2025-09-01 12:00,2025-10-01 12:00,15m,285.46627408486825,276.78765923535383,239.60944512861747,239.01347490240028,238.61494631590668,239.1586534641407,0.5066528917462737,L4,L1,L2,L3,L1,L2,L3,3.451753556971843,5.718783297593448,0.022670297406216053,42.192337703636575,,,0.0009610744031339403,
111,D0202 SP1 L1 / D0202 SP1 L1 / Spennir,2025-09-01 12:00,2025-10-01 12:00,15m,285.5219666120361,296.93781890070846,250.4768270826126,234.70462799642473,234.0919649098486,234.553567980437,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,3.2617980814311704,5.5779744959616435,0.02316176414530472,41.93511207111955,,,0.0010858362520327516,
112,D0202 SP1 L1 / Mod2 / LR04 GSK14484 Skápur við Kleifarás 13,2025-09-01 12:00,2025-10-01 12:00,15m,37.685037519186956,49.54443301641353,35.152935621806144,234.70462799642473,234.0919649098486,234.553567980437,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,7.1499637123957225,11.759449619005883,0.07149963712395722,13.307366359226565,,,0.0010858362520327516,
114,D0202 SP1 L1 / D0202 SP1 L1 / LR01 GSK 14276 Skápur við Fylgisveg 9A,2025-09-01 12:00,2025-10-01 12:00,15m,61.571639934106436,55.875257480661254,49.75292117071793,234.70462799642473,234.0919649098486,234.553567980437,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,3.576769246345194,7.068619370149526,0.03491850123804332,10.237526267513045,,,0.0010858362520327516,
115,D0202 SP1 L1 / Mod2 / LR05 GSK14501 Skápur við Lækjarás 13,2025-09-01 12:00,2025-10-01 12:00,15m,46.28260674711834,55.516075884101994,40.081264512243116,234.70462799642473,234.0919649098486,234.553567980437,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,5.7955760029284775,10.878782860168252,0.05795576002928478,13.452639144467959,,,0.0010858362520327516,
117,D0202 SP1 L1 / Mod1 / LR02 Heimtaug Árbæjarlaug A,2025-09-01 12:00,2025-10-01 12:00,15m,55.39084285257108,57.13446048770785,52.473615051919566,234.70462799642473,234.0919649098486,234.553567980437,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,1.530933921725659,2.8247733265193675,0.012938394047937082,4.078841788716648,,,0.0010858362520327516,
118,D0202 SP1 L1 / Mod1 / LR03 Heimtaug Árbæjarlaug B,2025-09-01 12:00,2025-10-01 12:00,15m,55.63470441165348,57.115783397748686,52.051475687411866,234.70462799642473,234.0919649098486,234.553567980437,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,1.7490763360445083,3.072965638807285,0.013238893027627766,4.510007518744273,,,0.0010858362520327516,
119,D0202 SP1 L1 / Mod3 / LR06 GSK14480 Skápur við Deildarás 17,2025-09-01 12:00,2025-10-01 12:00,15m,37.968943646135884,33.92800017215746,32.277724957786866,234.70462799642473,234.0919649098486,234.553567980437,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,3.1140526696390363,5.463150260244256,0.031140526696390364,5.071617227357939,,,0.0010858362520327516,
120,D0202 SP1 L1 / Mod3 / Ónotað,2025-09-01 12:00,2025-10-01 12:00,15m,55.48249750892856,57.25809670777599,52.428080937252986,234.70462799642473,234.0919649098486,234.553567980437,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,1.5911879850198238,2.9242928576019853,0.013331048725821613,4.231504782685198,,,0.0010858362520327516,
124,D0202 SP2 L1 / D0202 SP2 L1 / Spennir,2025-09-01 12:00,2025-10-01 12:00,15m,179.64724146525066,161.60701581107244,176.43757735358344,235.513927465015,234.64343943595887,235.07076542112563,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,2.116496404351451,3.484742166558416,0.01368245762206965,16.668791813290003,,,0.0018627306721584903,
125,D0202 SP2 L1 / D0202 SP2 L1 / LR02 GSK14514 Skápur við Fjarðarás 25,2025-09-01 12:00,2025-10-01 12:00,15m,44.51556054155032,29.938962342010605,38.67140217224757,235.513927465015,234.64343943595887,235.07076542112563,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,6.868168670820479,12.885285306925564,0.06017116636105085,12.706040050012135,,,0.0018627306721584903,
128,D0202 SP2 L1 / Mod1 / LR03 GSK14497 Skápur við Heiðarás 25,2025-09-01 12:00,2025-10-01 12:00,15m,43.095944729116226,40.83436570796702,25.421573726667297,235.513927465015,234.64343943595887,235.07076542112563,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,10.085838403479729,16.162840848706537,0.06077002445226808,16.659115922820263,,,0.0018627306721584903,
129,D0202 SP2 L1 / Mod1 / LR04 GSK14486 Skápur við Selásbraut 48 / Dagheimili,2025-09-01 12:00,2025-10-01 12:00,15m,25.780213303698435,31.26309592425823,44.847653640641106,235.513927465015,234.64343943595887,235.07076542112563,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,10.68200657318835,18.71357360861603,0.10682006573188349,17.002492334705558,,,0.0018627306721584903,
130,D0202 SP2 L1 / Mod2 / LR05 GSK14507 Skápur við Malarás 13,2025-09-01 12:00,2025-10-01 12:00,15m,27.258045696549946,17.8877351767487,21.82208251737886,235.513927465015,234.64343943595887,235.07076542112563,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,7.369840273284217,13.992249484109529,0.07369840273284217,8.149585999286272,,,0.0018627306721584903,
131,D0202 SP2 L1 / Mod2 / LR06 GSK14479 Skápur við Eyktarás 21,2025-09-01 12:00,2025-10-01 12:00,15m,26.716065643231072,29.824522861176067,36.325181763039694,235.513927465015,234.64343943595887,235.07076542112563,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,5.78245891005812,10.347317523060488,0.05782458910058119,8.49282594423493,,,0.0018627306721584903,
132,D0670 SP1 L1,2025-09-01 12:00,2025-10-01 12:00,15m,229.6932423591614,198.51762253620007,183.99048281598974,233.79893974728054,233.10734611087375,233.64848079681397,0.21186188074104764,L4,L1,L2,L3,L1,L2,L3,4.185898406002889,7.465315082043922,0.04185898406002889,40.445638143422165,,,0.0012019796694753737,
133,D0537 SP1 L1,2025-09-01 12:00,2025-10-01 12:00,15m,180.61687610911375,176.47456685273468,166.79907381410428,235.26377078162298,234.7935044783133,235.0823254938479,0.31818807449254743,L4,L1,L2,L3,L1,L2,L3,1.494796755005145,2.6375362509031253,0.011427394958979802,12.282213802488318,,,0.0009242305926203716,
134,D0688 SP1 L1,2025-09-01 12:00,2025-10-01 12:00,15m,1127.1886101590073,1088.7608774931612,1098.7375028363479,233.2890236819232,232.43512175524677,233.05524686530785,0.0009515878582207085,L4,L1,L2,L3,L1,L2,L3,0.6725505825076323,1.1593170871371696,0.006725505825076323,34.537582420897316,,,0.0015565409559487352,
144,D1484 SP1 L1,2025-09-01 12:00,2025-10-01 12:00,15m,109.34704137908088,103.25229728887271,105.67217835941248,234.73432642618815,234.60686213705276,234.52180866135492,,,L1,L2,L3,L1,L2,L3,1.0231942002564367,1.9149511546407465,0.010231942002564366,5.315371489087968,,,0.000483023053220903,
145,D0074 SP1 L1,2025-09-01 12:00,2025-10-01 12:00,15m,128.30993874867758,116.00570432080163,101.11034154891968,234.326947567198,233.93082658449808,234.23552997907004,,,L1,L2,L3,L1,L2,L3,4.062130224331874,7.874218620178794,0.0381208839584692,23.591143516065284,,,0.0006940116979921695,
146,D0074 SP2 L1,2025-09-01 12:00,2025-10-01 12:00,15m,174.19754202365874,159.85693479908838,157.0395655049218,233.98884651396008,233.6965138753255,233.72914400100709,,,L1,L2,L3,L1,L2,L3,2.1379872304437852,3.493827055488643,0.02137987230443785,15.937169502873386,,,0.0007870312748485765,
149,D0841 SP1 L1 / UMG801-4700-2312 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,236.9667295164532,206.29777584340837,225.56331850952571,232.33308793173896,232.2938133239746,232.7557506243388,9.342353099750149,Input04,Input01,Input02,Input03,L1,L2,L3,2.488657247654303,4.585478142284051,0.020968208946297476,26.84942863649301,0.08252452807973176,0.08155662066315743,0.001268457124047,0.24389198633978465
150,D0841 SP1 L1 / UMG801-4700-2312 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,9.397731011774805,83.50710943142573,25.388217149509323,232.33308793173896,232.2938133239746,232.7557506243388,32.15183256003592,Input08,Input05,Input06,Input07,L1,L2,L3,37.26008197844748,62.64896683524235,0.3726008197844748,67.54887584832595,,,0.001268457124047,0.24389198633978465
153,D0841 SP1 L1 / Mod1 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,33.349314852555594,0.0,0.0,232.33308793173896,232.2938133239746,232.7557506243388,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,66.66666666666666,100.0,0.6666666666666666,33.349314852555594,,,0.001268457124047,0.24389198633978465
154,D0841 SP1 L1 / Mod1 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,232.33308793173896,232.2938133239746,232.7557506243388,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,0.0,0.0,,0.0,,,0.001268457124047,0.24389198633978465
155,D1160 SP1 L1,2025-09-01 12:00,2025-10-01 12:00,15m,416.8130725118849,315.12664924727545,280.6106283452776,232.87217362721762,233.1421730518341,233.23115146425036,,,L1,L2,L3,L1,L2,L3,7.831342820192599,13.451424331892131,0.078313428201926,122.64295775178906,,,0.0006406280063845387,
156,D1159 SP1 L1,2025-09-01 12:00,2025-10-01 12:00,15m,542.953687122133,393.9939179632399,393.1724126021067,233.47893097665576,233.6602321041955,233.3859360218048,,,L1,L2,L3,L1,L2,L3,7.486568623040614,11.260733808098992,0.07486568623040614,149.37221611761117,,,0.0006503652909995313,
157,D1329 SP1 L1,2025-09-01 12:00,2025-10-01 12:00,15m,108.67783728705513,75.58512692716387,78.04558237261243,231.87582432958814,231.99235938919915,232.01268050935533,,,L1,L2,L3,L1,L2,L3,8.097965303777503,12.615948199360957,0.08097965303777503,31.933652790638376,,,0.0002258681162295535,
161,D1496 SP1 L1 / UMG801-4700-2682 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,170.1938452049857,154.6715140678933,141.3251178896481,240.12719734512547,239.52373964946358,239.98189383821796,19.729004444534393,Input04,Input01,Input02,Input03,L1,L2,L3,3.1740286876311883,6.192474692114558,0.031740286876311884,25.024712502679634,0.0802111054691316,0.07304173795049707,0.001040476713246744,0.2348973035421736
162,D1496 SP1 L1 / UMG801-4700-2682 / Device-162,2025-09-01 12:00,2025-10-01 12:00,15m,50.332540466372194,33.9220189233338,20.12759363175101,240.12719734512547,239.52373964946358,239.98189383821796,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,14.88615535265471,28.93688811765761,0.1488615535265471,26.190935452192978,,,0.001040476713246744,0.2348973035421736
165,D1496 SP1 L1 / Mod 1 / Device-165,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,240.12719734512547,239.52373964946358,239.98189383821796,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,0.0,0.0,,0.0,,,0.001040476713246744,0.2348973035421736
166,D1496 SP1 L1 / Mod 1 / Device-166,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,240.12719734512547,239.52373964946358,239.98189383821796,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,0.0,0.0,,0.0,,,0.001040476713246744,0.2348973035421736
169,D1457 SP1 L1 / UMG801-4700-2422 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,31.577935834725697,33.96968247426881,19.18078880243831,235.51104092597961,234.6680417696635,235.1915463818444,9.426733966006173,Input04,Input01,Input02,Input03,L1,L2,L3,10.695366379449512,17.45446913970717,0.0675910276025766,13.749928773717812,0.19767651264202968,0.2201747742619749,0.001648060824380722,0.232679370134827
170,D1457 SP1 L1 / UMG801-4700-2422 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,9.116234642598364,11.316988366511133,0.0,235.51104092597961,234.6680417696635,235.1915463818444,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,33.33333333333333,55.38523394701764,0.2205190061368431,10.392864780703507,,,0.001648060824380722,0.232679370134827
173,D1457 SP1 L1 / Mod 1 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,235.51104092597961,234.6680417696635,235.1915463818444,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,0.0,0.0,,0.0,,,0.001648060824380722,0.232679370134827
174,D1457 SP1 L1 / Mod 1 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,235.51104092597961,234.6680417696635,235.1915463818444,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,0.0,0.0,,0.0,,,0.001648060824380722,0.232679370134827
177,D1457 SP2 L1 / UMG801-4700-2680 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,39.95432057811154,33.90382471134265,34.83470552066962,235.311107439465,234.5919193320804,234.9518127653334,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,3.4255889695768955,5.566599662878048,0.034255889695768954,5.6429379604664245,0.07835196069896438,0.0892015406814532,0.0015300778557820064,0.19457788384788471
178,D1457 SP2 L1 / UMG801-4700-2680 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,235.311107439465,234.5919193320804,234.9518127653334,10.840769605752495,Input08,Input05,Input06,Input07,L1,L2,L3,0.0,0.0,,0.0,,,0.0015300778557820064,0.19457788384788471
181,D1457 SP2 L1 / Mod 1 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,235.311107439465,234.5919193320804,234.9518127653334,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,0.0,0.0,,0.0,,,0.0015300778557820064,0.19457788384788471
182,D1457 SP2 L1 / Mod 1 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,235.311107439465,234.5919193320804,234.9518127653334,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,0.0,0.0,,0.0,,,0.0015300778557820064,0.19457788384788471
202,D1525 SP1 L1 / UMG801-4700-2316 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,195.6972825606664,174.22652499675752,164.45529549121858,236.23797444237604,235.7438575691647,235.3580505900913,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,3.288099174826105,5.8464088305870705,0.03288099174826105,27.681511090126666,0.04686297460981775,0.07251517612773506,0.0019425466586759778,0.19296493130242226
203,D1525 SP1 L1 / UMG801-4700-2316 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,236.23797444237604,235.7438575691647,235.3580505900913,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,0.0,0.0,,0.0,,,0.0019425466586759778,0.19296493130242226
215,D0263 SP1 L1 / UMG801-4700-2324 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,36.15084155069457,29.186946654982037,21.68339124090142,235.67581327226426,235.14077031877306,235.2880525694953,43.50484176940388,Input04,Input01,Input02,Input03,L1,L2,L3,8.415961058216366,16.62520595767685,0.08209244899460486,12.532084711592166,0.17924144287519125,0.1620374410600812,0.0013068936372913572,0.2491525127498984
216,D0263 SP1 L1 / UMG801-4700-2324 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,16.272129253711967,23.26002161535952,20.34739422334565,235.67581327226426,235.14077031877306,235.2880525694953,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,6.158562334993547,11.66991557945631,0.055113532444627626,6.079548608054938,,,0.0013068936372913572,0.2491525127498984
219,D0263 SP1 L1 / Mod 1 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,235.67581327226426,235.14077031877306,235.2880525694953,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,0.0,0.0,,0.0,,,0.0013068936372913572,0.2491525127498984
220,D0263 SP1 L1 / Mod 1 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,235.67581327226426,235.14077031877306,235.2880525694953,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,0.0,0.0,,0.0,,,0.0013068936372913572,0.2491525127498984
223,D1456 SP1 L1 / UMG801-4700-2313 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,41.46925926340951,24.489909668101205,25.40245366361406,236.9349316596985,236.13439989619786,236.46987006929186,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,12.056906118940134,18.584772372699035,0.12056906118940133,16.541966198204207,0.24033751485452137,0.22880928777434023,0.001783683482192849,0.20708225067330222
224,D1456 SP1 L1 / UMG801-4700-2313 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,23.05097593863805,11.549080012904273,236.9349316596985,236.13439989619786,236.46987006929186,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,33.33333333333333,66.62121000879635,0.33287876675463013,19.962744685470316,,,0.001783683482192849,0.20708225067330222
227,D1456 SP1 L1 / Mod 1 / Measurement Group 1,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,236.9349316596985,236.13439989619786,236.46987006929186,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,0.0,0.0,,0.0,,,0.001783683482192849,0.20708225067330222
228,D1456 SP1 L1 / Mod 1 / Measurement Group 2,2025-09-01 12:00,2025-10-01 12:00,15m,0.0,0.0,0.0,236.9349316596985,236.13439989619786,236.46987006929186,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,0.0,0.0,,0.0,,,0.001783683482192849,0.20708225067330222
229,D0710 SP1 L1,2025-09-01 12:00,2025-10-01 12:00,15m,82.68051798873478,103.3788440267245,93.02873831722471,236.3797009309133,235.86818067762587,236.33092957072787,,,L1,L2,L3,L1,L2,L3,3.7083190708690816,7.4164129582438285,0.037083190708690816,17.925276189500092,,,0.0007907258933418437,
232,D1299 SP1 L1 / UMG801-4700-1575 / Device-232,2025-09-01 12:00,2025-10-01 12:00,15m,98.694186602813,5.469457083476891,5.400878504256483,232.35895078756855,232.06835436679611,232.10424011145312,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,56.74526567809802,85.14919449592252,0.5674526567809802,93.2590377200706,0.8534867353397884,0.8519719625399046,0.0007828893042879927,0.1397481110581188
233,D1299 SP1 L1 / UMG801-4700-1575 / Device-233,2025-09-01 12:00,2025-10-01 12:00,15m,4.232995368161915e-06,0.0,0.0,232.35895078756855,232.06835436679611,232.10424011145312,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,66.66666666666667,100.0,0.6666666666666667,4.232995368161915e-06,,,0.0007828893042879927,0.1397481110581188
236,D1299 SP1 L1 / Mod1 / Device-236,2025-09-01 12:00,2025-10-01 12:00,15m,0.006570290023807754,0.0,2.9088993749434e-06,232.35895078756855,232.06835436679611,232.10424011145312,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,66.62241272868398,99.95574606201731,0.6662241272868399,0.00656883605717937,,,0.0007828893042879927,0.1397481110581188
237,D1299 SP1 L1 / Mod1 / Device-237,2025-09-01 12:00,2025-10-01 12:00,15m,4.936768854543144e-05,3.0146324689547786e-07,0.0,232.35895078756855,232.06835436679611,232.10424011145312,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,66.05972405537356,99.39305738870691,0.6605972405537357,4.9217649362066465e-05,,,0.0007828893042879927,0.1397481110581188
240,D1411 SP1 L1 / UMG801-4700-1622 / Device-240,2025-09-01 12:00,2025-10-01 12:00,15m,261.8872713512844,246.91386460463207,233.58556551933287,232.59499005211725,231.96458100742763,232.5859263367123,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,1.9430624898770825,3.8122592680756835,0.019430624898770826,24.52379476249748,0.046476466186896326,0.04136490099554563,0.0009172730261946015,0.20221245411882477
241,D1411 SP1 L1 / UMG801-4700-1622 / Device-241,2025-09-01 12:00,2025-10-01 12:00,15m,63.71937178770701,55.350564104649756,15.384127816806236,232.59499005211725,231.96458100742763,232.5859263367123,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,21.8914122843098,35.94926225171932,0.14057849967409522,44.74175220815985,,,0.0009172730261946015,0.20221245411882477
