device_id,name,window_start,window_end,sample_time,Ia_avg,Ib_avg,Ic_avg,Va_avg,Vb_avg,Vc_avg,I4_avg,I4_label,Ia_label,Ib_label,Ic_label,Va_label,Vb_label,Vc_label,cur_dev_ratio,cur_ratio,dib,neutral_from_trms_120deg,sequence_unbalance_factors.M0_mag,sequence_unbalance_factors.M2_mag,vuf_magnitude,vuf_symmetrical
21,D0411 SP2 L1 / D0411 Grensásvegur 1 SP2 L1 / Measurement Group 2,2024-11-01 12:00,2025-11-01 12:00,15m,23.937771046567367,34.85929334359716,88.11421203681014,235.35630870616941,234.72252728744095,235.05101215681458,5.765468813478947e-08,Input08,Input05,Input06,Input07,L1,L2,L3,26.644507837088437,43.68380872529076,0.2664450783708844,59.472605426697754,,,0.0013317801970040935,0.1558542984931947
24,D0411 SP2 L1 / Mod 1 / Measurement Group 1,2024-11-01 12:00,2025-11-01 12:00,15m,10.4736336169679,1.9017691091753233,2.9567902653879145e-09,235.35630870616941,234.72252728744095,235.05101215681458,2.026394770895375e-09,Input04,Input01,Input02,Input03,L1,L2,L3,51.29933556834033,84.63266887778119,0.5129933556834033,9.664124066718742,,,0.0013317801970040935,0.1558542984931947
25,D0411 SP2 L1 / Mod 1 / Measurement Group 2,2024-11-01 12:00,2025-11-01 12:00,15m,1.1976632152691227e-09,1.7079301520166276e-09,1.3853627670763287e-09,235.35630870616941,234.72252728744095,235.05101215681458,7.107578037980372e-10,Input08,Input05,Input06,Input07,L1,L2,L3,6.469687218181569,11.891683829188445,0.06469687218181569,4.470196787131025e-10,,,0.0013317801970040935,0.1558542984931947
29,D0690 SP1 L1 / D0690 Arnarsmári 28 SP1 L1 / Measurement Group 1,2024-11-01 12:00,2025-11-01 12:00,15m,132.8471750381563,133.5241320507834,157.4330810705258,233.928409377762,233.42383094298944,233.6957769044619,21.50341592200285,Input04,Input01,Input02,Input03,L1,L2,L3,3.814248303147559,5.801239137504755,0.03814248303147559,24.254513904200188,0.10236907418993525,0.09751660390258829,0.001051584042688796,0.14948961863973736
30,D0690 SP1 L1 / D0690 Arnarsmári 28 SP1 L1 / Measurement Group 2,2024-11-01 12:00,2025-11-01 12:00,15m,21.367976205618312,27.618540671464903,0.0,233.928409377762,233.42383094298944,233.6957769044619,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,33.33333333333333,56.379882531279456,0.23046549197946123,25.084295406558017,,,0.001051584042688796,0.14948961863973736
33,D0690 SP1 L1 / Mod 1 / Measurement Group 1,2024-11-01 12:00,2025-11-01 12:00,15m,0.0,0.0,0.0,233.928409377762,233.42383094298944,233.6957769044619,34.8683742618039,Input04,Input01,Input02,Input03,L1,L2,L3,0.0,0.0,,0.0,,,0.001051584042688796,0.14948961863973736
34,D0690 SP1 L1 / Mod 1 / Measurement Group 2,2024-11-01 12:00,2025-11-01 12:00,15m,0.0,0.0,0.0,233.928409377762,233.42383094298944,233.6957769044619,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,0.0,0.0,,0.0,,,0.001051584042688796,0.14948961863973736
36,D0690 SP2 L1 / D0690 Arnarsmári 28 SP2 L1 / Measurement Group 1,2024-11-01 12:00,2025-11-01 12:00,15m,129.0983878514611,111.76621546786615,93.65495023723535,233.87283512573066,233.41710124994967,233.70955014597237,19.06179305311621,Input04,Input01,Input02,Input03,L1,L2,L3,5.336479564544715,10.595326113943516,0.052588465493988025,30.697389121083443,0.11848713047528607,0.1354064274894417,0.0008830517959590792,0.21255747575650957
37,D0690 SP2 L1 / D0690 Arnarsmári 28 SP2 L1 / Measurement Group 2,2024-11-01 12:00,2025-11-01 12:00,15m,21.272029916595766,30.91612511967966,37.54691215049708,233.87283512573066,233.41710124994967,233.70955014597237,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,9.627963087918962,18.136591127777447,0.08508628039858482,14.174761032581092,,,0.0008830517959590792,0.21255747575650957
42,D0076 SP1 L1,2024-11-01 12:00,2025-11-01 12:00,15m,293.7974983493283,276.762718014314,232.8331199139983,239.3230554550625,239.0017061559917,239.5893427379786,0.47502302254529716,L4,L1,L2,L3,L1,L2,L3,4.352122088442607,7.588359982894062,0.03236237894451455,54.482330935467466,,,0.001189451300273893,
111,D0202 SP1 L1 / D0202 SP1 L1 / Spennir,2024-11-01 12:00,2025-11-01 12:00,15m,293.53352383611167,316.4283440082149,265.1226380533492,234.52100763167195,233.81645017845952,234.34891657040725,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,3.036529279948554,5.8629430196841925,0.028264137397356386,44.517562181689875,,,0.0012475672596469133,
112,D0202 SP1 L1 / Mod2 / LR04 GSK14484 Skápur við Kleifarás 13,2024-11-01 12:00,2025-11-01 12:00,15m,42.826401359222544,50.67882887186137,35.20091830437452,234.52100763167195,233.81645017845952,234.34891657040725,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,6.04227494065631,12.025774015934212,0.0604227494065631,13.40474403329179,,,0.0012475672596469133,
114,D0202 SP1 L1 / D0202 SP1 L1 / LR01 GSK 14276 Skápur við Fylgisveg 9A,2024-11-01 12:00,2025-11-01 12:00,15m,67.3590782825555,65.34228842345594,57.08913776767149,234.52100763167195,233.81645017845952,234.34891657040725,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,3.2532521796485923,5.411198280632677,0.021579461009840845,9.424797484882541,,,0.0012475672596469133,
115,D0202 SP1 L1 / Mod2 / LR05 GSK14501 Skápur við Lækjarás 13,2024-11-01 12:00,2025-11-01 12:00,15m,47.14258750483649,61.88681646167781,41.44450167378814,234.52100763167195,233.81645017845952,234.34891657040725,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,7.794605891965967,13.585288891720285,0.07794605891965967,18.272228976741257,,,0.0012475672596469133,
117,D0202 SP1 L1 / Mod1 / LR02 Heimtaug Árbæjarlaug A,2024-11-01 12:00,2025-11-01 12:00,15m,54.84773238392749,57.279040113460596,52.38165849096551,234.52100763167195,233.81645017845952,234.34891657040725,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,1.4920117814465015,2.9769791086523663,0.014849673272058649,4.241292519833282,,,0.0012475672596469133,
118,D0202 SP1 L1 / Mod1 / LR03 Heimtaug Árbæjarlaug B,2024-11-01 12:00,2025-11-01 12:00,15m,55.108849838839255,57.3481754952786,51.98515714588434,234.52100763167195,233.81645017845952,234.34891657040725,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,1.720302928433273,3.261339802545167,0.01541036874111894,4.665511828918025,,,0.0012475672596469133,
119,D0202 SP1 L1 / Mod3 / LR06 GSK14480 Skápur við Deildarás 17,2024-11-01 12:00,2025-11-01 12:00,15m,36.08931863390215,36.29058549332565,38.74014280782292,234.52100763167195,233.81645017845952,234.34891657040725,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,1.5299914009213214,2.3855499048431517,0.015299914009213213,2.556140468240444,,,0.0012475672596469133,
120,D0202 SP1 L1 / Mod3 / Ónotað,2024-11-01 12:00,2025-11-01 12:00,15m,54.93210854854836,57.39914535043843,52.32782630344929,234.52100763167195,233.81645017845952,234.34891657040725,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,1.5538370315708547,3.0798903047158586,0.01526053273145004,4.392427203174492,,,0.0012475672596469133,
124,D0202 SP2 L1 / D0202 SP2 L1 / Spennir,2024-11-01 12:00,2025-11-01 12:00,15m,188.97368283579806,163.76133073608,196.61290013751912,235.3466017821807,234.53253385393737,234.89865310345147,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,3.523202694936283,5.980102696597746,0.024569000016614634,29.77621493340484,,,0.0017906588816164449,
125,D0202 SP2 L1 / D0202 SP2 L1 / LR02 GSK14514 Skápur við Fjarðarás 25,2024-11-01 12:00,2025-11-01 12:00,15m,46.104935804676124,30.396951451225387,44.67096693931919,235.3466017821807,234.53253385393737,234.89865310345147,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,8.247721829742705,12.963286585742809,0.04715564756000102,15.042349505802084,,,0.0017906588816164449,
128,D0202 SP2 L1 / Mod1 / LR03 GSK14497 Skápur við Heiðarás 25,2024-11-01 12:00,2025-11-01 12:00,15m,43.59328981715886,35.9875072326337,28.44639208988996,235.3466017821807,234.53253385393737,234.89865310345147,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,7.0206647335712695,14.021375403634256,0.07020664733571269,13.117638070162052,,,0.0017906588816164449,
129,D0202 SP2 L1 / Mod1 / LR04 GSK14486 Skápur við Selásbraut 48 / Dagheimili,2024-11-01 12:00,2025-11-01 12:00,15m,29.150090926683767,32.465441984634374,48.13874876010478,235.3466017821807,234.53253385393737,234.89865310345147,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,10.527141198512494,17.3010633792569,0.10527141198512494,17.567202740194602,,,0.0017906588816164449,
130,D0202 SP2 L1 / Mod2 / LR05 GSK14507 Skápur við Malarás 13,2024-11-01 12:00,2025-11-01 12:00,15m,32.831467219925585,18.99734249793704,24.014388291066275,235.3466017821807,234.53253385393737,234.89865310345147,0.0,Input04,Input01,Input02,Input03,L1,L2,L3,9.95527801459583,18.24042904989301,0.09955278014595831,12.130429426686115,,,0.0017906588816164449,
131,D0202 SP2 L1 / Mod2 / LR06 GSK14479 Skápur við Eyktarás 21,2024-11-01 12:00,2025-11-01 12:00,15m,23.16459894113029,33.96034493762485,38.72211163719687,235.3466017821807,234.53253385393737,234.89865310345147,0.0,Input08,Input05,Input06,Input07,L1,L2,L3,9.165038526118352,16.23160212102427,0.0706656359490592,13.80685979885098,,,0.0017906588816164449,
132,D0670 SP1 L1,2024-11-01 12:00,2025-11-01 12:00,15m,234.73701700161766,198.6202935733593,184.81427090232134,233.7998289573765,233.11037655222896,233.66963121480683,0.21234076219712217,L4,L1,L2,L3,L1,L2,L3,4.63945998735705,8.075872070985794,0.046394599873570495,44.65033343258103,,,0.0011699596602001898,
133,D0537 SP1 L1,2024-11-01 12:00,2025-11-01 12:00,15m,185.50964341891603,174.4296376485287,171.31803797488428,235.28008818251732,235.0792376679163,235.08366787600798,0.3041685593945595,L4,L1,L2,L3,L1,L2,L3,1.5856478777537832,2.671324221869403,0.015856478777537833,12.919950570337264,,,0.0005631508493858055,
134,D0688 SP1 L1,2024-11-01 12:00,2025-11-01 12:00,15m,1036.770627236945,1000.4453890213468,1008.0869316010256,234.32740909819051,233.50786928256562,234.1841578395644,0.0009602457961457078,L4,L1,L2,L3,L1,L2,L3,0.7115759905727992,1.19282839302188,0.007115759905727992,33.17130160056188,,,0.0013714592852795888,
144,D1484 SP1 L1,2024-11-01 12:00,2025-11-01 12:00,15m,85.37408775336348,80.00329247424126,81.82868811781059,234.94779559804735,234.88723748905178,234.81474416367757,,,L1,L2,L3,L1,L2,L3,1.2022621416419152,2.172598478293717,0.012022621416419153,4.730082967643505,,,0.00027475995823173665,
145,D0074 SP1 L1,2024-11-01 12:00,2025-11-01 12:00,15m,121.69557804586671,114.73247682610192,96.28652145126985,234.73875335175845,234.51866382783345,234.68755585565938,,,L1,L2,L3,L1,L2,L3,4.393657015177174,7.636893121842514,0.0324323610666534,22.741572123694667,,,0.0003853810033677441,
146,D0074 SP2 L1,2024-11-01 12:00,2025-11-01 12:00,15m,183.5564990189647,174.23916013454345,163.47273876449657,234.26786122914055,234.19682797598333,234.19521508463671,,,L1,L2,L3,L1,L2,L3,1.9727637270763314,3.8528635794313586,0.018800998523550272,17.40813113121994,,,0.00020447928903288978,
